,vector,stance,ID
1683,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,1267
1684,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],unrelated,1268
1685,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1268
1686,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1269
1687,[[0. 0. 0. ... 0. 0. 0.]],discuss,1269
1688,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1271
1689,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1271
1690,[[0.        0.        0.2773501 ... 0.        0.        0.       ]],unrelated,1273
1691,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1273
1692,[[0. 0. 0. ... 0. 0. 0.]],discuss,1274
1693,[[0. 0. 0. ... 0. 0. 0.]],discuss,1274
1694,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1277
1695,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1277
1696,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1278
1697,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1278
1698,[[0. 0. 0. ... 0. 0. 0.]],discuss,1280
1699,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1280
1700,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1281
1701,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1281
1702,[[0.53452248 0.         0.         ... 0.         0.         0.        ]],unrelated,1283
1703,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,1283
1704,[[0. 0. 0. ... 0. 0. 0.]],discuss,1288
1705,[[0. 0. 0. ... 0. 0. 0.]],discuss,1288
1706,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1289
1707,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1289
1708,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1291
1709,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1291
1710,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1292
1711,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1292
1712,[[0.2773501 0.        0.        ... 0.        0.        0.       ]],unrelated,1293
1713,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1293
1714,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1294
1715,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1294
1716,[[0.35355339 0.35355339 0.         ... 0.         0.         0.        ]],agree,1295
1717,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1295
1718,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1296
1719,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1296
1720,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],discuss,1298
1721,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1298
1722,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1299
1723,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1299
1724,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1301
1725,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1301
1726,[[0. 0. 0. ... 0. 0. 0.]],discuss,1302
1727,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1302
1728,[[0. 0. 0. ... 0. 0. 0.]],disagree,1303
1729,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1303
1730,[[0. 0. 0. ... 0. 0. 0.]],discuss,1305
1731,[[0. 0. 0. ... 0. 0. 0.]],discuss,1305
1732,[[0. 0. 0. ... 0. 0. 0.]],discuss,1306
1733,[[0. 0. 0. ... 0. 0. 0.]],agree,1306
1734,[[0. 0. 0. ... 0. 0. 0.]],discuss,1307
1735,[[0. 0. 0. ... 0. 0. 0.]],discuss,1307
1736,[[0. 0. 0. ... 0. 0. 0.]],discuss,1308
1737,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1308
1738,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1311
1739,[[0. 0. 0. ... 0. 0. 0.]],discuss,1311
1740,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1312
1741,[[0. 0. 0. ... 0. 0. 0.]],discuss,1312
1742,[[0. 0. 0. ... 0. 0. 0.]],discuss,1313
1743,[[0. 0. 0. ... 0. 0. 0.]],discuss,1313
1744,[[0. 0. 0. ... 0. 0. 0.]],discuss,1314
1745,[[0. 0. 0. ... 0. 0. 0.]],discuss,1314
1746,[[0. 0. 0. ... 0. 0. 0.]],agree,1315
1747,[[0. 0. 0. ... 0. 0. 0.]],agree,1315
1748,[[0.        0.2236068 0.        ... 0.        0.        0.       ]],discuss,1317
1749,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1317
1750,[[0. 0. 0. ... 0. 0. 0.]],agree,1318
1751,[[0. 0. 0. ... 0. 0. 0.]],agree,1318
1752,[[0.31622777 0.         0.31622777 ... 0.         0.         0.        ]],unrelated,1319
1753,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],unrelated,1319
1754,[[0. 0. 0. ... 0. 0. 0.]],discuss,1320
1755,[[0. 0. 0. ... 0. 0. 0.]],discuss,1320
1756,[[0. 0. 0. ... 0. 0. 0.]],agree,1321
1757,[[0. 0. 0. ... 0. 0. 0.]],disagree,1321
1758,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1323
1759,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1323
1760,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1325
1761,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1325
1762,[[0. 0. 0. ... 0. 0. 0.]],discuss,1327
1763,[[0. 0. 0. ... 0. 0. 0.]],discuss,1327
1764,[[0. 0. 0. ... 0. 0. 0.]],discuss,1329
1765,[[0. 0. 0. ... 0. 0. 0.]],discuss,1329
1766,[[0. 0. 0. ... 0. 0. 0.]],discuss,1330
1767,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,1330
1768,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],unrelated,1331
1769,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1331
1770,[[0. 0. 0. ... 0. 0. 0.]],disagree,1333
1771,[[0. 0. 0. ... 0. 0. 0.]],discuss,1333
1772,[[0. 0. 0. ... 0. 0. 0.]],agree,1334
1773,[[0. 0. 0. ... 0. 0. 0.]],agree,1334
1774,[[0. 0. 0. ... 0. 0. 0.]],agree,1335
1775,[[0. 0. 0. ... 0. 0. 0.]],disagree,1335
1776,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,1336
1777,[[0. 0. 0. ... 0. 0. 0.]],agree,1336
1778,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],unrelated,1337
1779,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1337
1780,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1338
1781,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1338
1782,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1339
1783,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1339
1784,[[0. 0. 0. ... 0. 0. 0.]],discuss,1340
1785,[[0. 0. 0. ... 0. 0. 0.]],discuss,1340
1786,[[0. 0. 0. ... 0. 0. 0.]],discuss,1341
1787,[[0.57735027 0.         0.         ... 0.         0.         0.        ]],discuss,1341
1788,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1342
1789,[[0. 0. 0. ... 0. 0. 0.]],agree,1342
1790,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1343
1791,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1343
1792,[[0. 0. 0. ... 0. 0. 0.]],discuss,1344
1793,[[0. 0. 0. ... 0. 0. 0.]],discuss,1344
1794,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],discuss,1346
1795,[[0. 0. 0. ... 0. 0. 0.]],discuss,1346
1796,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1347
1797,[[0.5 0.  0.5 ... 0.  0.  0. ]],unrelated,1347
1798,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1349
1799,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,1349
1800,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1351
1801,[[0. 0. 0. ... 0. 0. 0.]],discuss,1351
1802,[[0. 0. 0. ... 0. 0. 0.]],discuss,1352
1803,[[0. 0. 0. ... 0. 0. 0.]],discuss,1352
1804,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],discuss,1355
1805,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1355
1806,[[0. 0. 0. ... 0. 0. 0.]],discuss,1356
1807,[[0. 0. 0. ... 0. 0. 0.]],discuss,1356
1808,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1357
1809,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1357
1810,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1358
1811,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1358
1812,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1359
1813,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1359
1814,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1360
1815,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1360
1816,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1361
1817,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1361
1818,[[0. 0. 0. ... 0. 0. 0.]],discuss,1362
1819,[[0. 0. 0. ... 0. 0. 0.]],discuss,1362
1820,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],agree,1363
1821,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1363
1822,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1364
1823,[[0.         0.         0.31622777 ... 0.         0.         0.        ]],unrelated,1364
1824,[[0. 0. 0. ... 0. 0. 0.]],discuss,1365
1825,[[0.         0.28867513 0.         ... 0.         0.         0.        ]],unrelated,1365
1826,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1368
1827,[[0. 0. 0. ... 0. 0. 0.]],discuss,1368
1828,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1369
1829,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1369
1830,[[0. 0. 0. ... 0. 0. 0.]],discuss,1370
1831,[[0. 0. 0. ... 0. 0. 0.]],discuss,1370
1832,[[0. 0. 0. ... 0. 0. 0.]],agree,1371
1833,[[0. 0. 0. ... 0. 0. 0.]],agree,1371
1834,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1372
1835,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1372
1836,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1374
1837,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1374
1838,[[0. 0. 0. ... 0. 0. 0.]],agree,1375
1839,[[0. 0. 0. ... 0. 0. 0.]],agree,1375
1840,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],discuss,1376
1841,[[0.28867513 0.         0.28867513 ... 0.         0.         0.        ]],agree,1376
1842,[[0. 0. 0. ... 0. 0. 0.]],discuss,1377
1843,[[0. 0. 0. ... 0. 0. 0.]],disagree,1377
1844,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1379
1845,[[0. 0. 0. ... 0. 0. 0.]],discuss,1379
1846,[[0. 0. 0. ... 0. 0. 0.]],agree,1380
1847,[[0. 0. 0. ... 0. 0. 0.]],agree,1380
1848,[[0. 0. 0. ... 0. 0. 0.]],discuss,1382
1849,[[0.        0.        0.2773501 ... 0.        0.        0.       ]],discuss,1382
1850,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1383
1851,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,1383
1852,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1384
1853,[[0. 0. 0. ... 0. 0. 0.]],agree,1384
1854,[[0.37796447 0.         0.37796447 ... 0.         0.         0.        ]],unrelated,1385
1855,[[0.         0.         0.40824829 ... 0.         0.         0.        ]],unrelated,1385
1856,[[0. 0. 0. ... 0. 0. 0.]],discuss,1388
1857,[[0. 0. 0. ... 0. 0. 0.]],discuss,1388
1858,[[0. 0. 0. ... 0. 0. 0.]],disagree,1392
1859,[[0. 0. 0. ... 0. 0. 0.]],agree,1392
1860,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],unrelated,1393
1861,[[0. 0. 0. ... 0. 0. 0.]],discuss,1393
1862,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1395
1863,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1395
1864,[[0. 0. 0. ... 0. 0. 0.]],discuss,1397
1865,[[0. 0. 0. ... 0. 0. 0.]],discuss,1397
1866,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1398
1867,[[0. 0. 0. ... 0. 0. 0.]],discuss,1398
1868,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],unrelated,1400
1869,[[0. 0. 0. ... 0. 0. 0.]],discuss,1400
1870,[[0. 0. 0. ... 0. 0. 0.]],discuss,1401
1871,[[0. 0. 0. ... 0. 0. 0.]],discuss,1401
1872,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1403
1873,[[0. 0. 0. ... 0. 0. 0.]],disagree,1403
1874,[[0. 0. 0. ... 0. 0. 0.]],agree,1404
1875,[[0. 0. 0. ... 0. 0. 0.]],discuss,1404
1876,[[0. 0. 0. ... 0. 0. 0.]],discuss,1405
1877,[[0. 0. 0. ... 0. 0. 0.]],discuss,1405
1878,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1406
1879,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1406
1880,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],agree,1407
1881,[[0.         0.         0.37796447 ... 0.         0.         0.        ]],agree,1407
1882,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1408
1883,[[0.         0.         0.30151134 ... 0.         0.         0.        ]],unrelated,1408
1884,[[0. 0. 0. ... 0. 0. 0.]],agree,1410
1885,[[0. 0. 0. ... 0. 0. 0.]],agree,1410
1886,[[0. 0. 0. ... 0. 0. 0.]],agree,1412
1887,[[0. 0. 0. ... 0. 0. 0.]],agree,1412
1888,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1413
1889,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1413
1890,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1415
1891,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1415
1892,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1416
1893,[[0.        0.2236068 0.        ... 0.        0.        0.       ]],unrelated,1416
1894,[[0.         0.         0.33333333 ... 0.         0.         0.        ]],discuss,1417
1895,[[0. 0. 0. ... 0. 0. 0.]],discuss,1417
1896,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1419
1897,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],unrelated,1419
1898,[[0. 0. 0. ... 0. 0. 0.]],discuss,1420
1899,[[0. 0. 0. ... 0. 0. 0.]],agree,1420
1900,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1422
1901,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1422
1902,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],discuss,1423
1903,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1423
1904,[[0. 0. 0. ... 0. 0. 0.]],discuss,1424
1905,[[0.37796447 0.         0.         ... 0.         0.         0.        ]],discuss,1424
1906,[[0. 0. 0. ... 0. 0. 0.]],discuss,1425
1907,[[0. 0. 0. ... 0. 0. 0.]],discuss,1425
1908,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1426
1909,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1426
1910,[[0. 0. 0. ... 0. 0. 0.]],agree,1427
1911,[[0. 0. 0. ... 0. 0. 0.]],discuss,1427
1912,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1429
1913,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1429
1914,[[0. 0. 0. ... 0. 0. 0.]],discuss,1430
1915,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,1430
1916,[[0. 0. 0. ... 0. 0. 0.]],agree,1433
1917,[[0. 0. 0. ... 0. 0. 0.]],agree,1433
1918,[[0. 0. 0. ... 0. 0. 0.]],discuss,1434
1919,[[0. 0. 0. ... 0. 0. 0.]],discuss,1434
1920,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1435
1921,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1435
1922,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1436
1923,[[0.        0.2236068 0.        ... 0.        0.        0.       ]],discuss,1436
1924,[[0.35355339 0.         0.35355339 ... 0.         0.         0.        ]],unrelated,1437
1925,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1437
1926,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1438
1927,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],unrelated,1438
1928,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1439
1929,[[0.         0.30151134 0.         ... 0.         0.         0.        ]],unrelated,1439
1930,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1442
1931,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1442
1932,[[0. 0. 0. ... 0. 0. 0.]],discuss,1446
1933,[[0. 0. 0. ... 0. 0. 0.]],discuss,1446
1934,[[0. 0. 0. ... 0. 0. 0.]],discuss,1447
1935,[[0. 0. 0. ... 0. 0. 0.]],discuss,1447
1936,[[0. 0. 0. ... 0. 0. 0.]],agree,1453
1937,[[0. 0. 0. ... 0. 0. 0.]],disagree,1453
1938,[[0. 0. 0. ... 0. 0. 0.]],discuss,1455
1939,[[0.         0.         0.         ... 0.37796447 0.         0.        ]],discuss,1455
1940,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1457
1941,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1457
1942,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1458
1943,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1458
1944,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1459
1945,[[0. 0. 0. ... 0. 0. 0.]],discuss,1459
1946,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1461
1947,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1461
1948,[[0. 0. 0. ... 0. 0. 0.]],discuss,1462
1949,[[0. 0. 0. ... 0. 0. 0.]],agree,1462
1950,[[0. 0. 0. ... 0. 0. 0.]],discuss,1463
1951,[[0. 0. 0. ... 0. 0. 0.]],discuss,1463
1952,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1465
1953,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,1465
1954,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1466
1955,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1466
1956,[[0. 0. 0. ... 0. 0. 0.]],agree,1467
1957,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1467
1958,[[0. 0. 0. ... 0. 0. 0.]],disagree,1468
1959,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],agree,1468
1960,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1471
1961,[[0. 0. 0. ... 0. 0. 0.]],discuss,1471
1962,[[0. 0. 0. ... 0. 0. 0.]],discuss,1472
1963,[[0. 0. 0. ... 0. 0. 0.]],discuss,1472
1964,[[0. 0. 0. ... 0. 0. 0.]],disagree,1473
1965,[[0.5 0.  0.  ... 0.  0.  0. ]],discuss,1473
1966,[[0. 0. 0. ... 0. 0. 0.]],agree,1474
1967,[[0.26726124 0.         0.         ... 0.         0.         0.        ]],agree,1474
1968,[[0. 0. 0. ... 0. 0. 0.]],discuss,1476
1969,[[0. 0. 0. ... 0. 0. 0.]],discuss,1476
1970,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1477
1971,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1477
1972,[[0. 0. 0. ... 0. 0. 0.]],agree,1478
1973,[[0. 0. 0. ... 0. 0. 0.]],discuss,1478
1974,[[0.         0.30151134 0.         ... 0.         0.         0.        ]],discuss,1480
1975,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1480
1976,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1481
1977,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1481
1978,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],unrelated,1483
1979,[[0.28867513 0.         0.28867513 ... 0.         0.         0.        ]],unrelated,1483
1980,[[0.         0.35355339 0.         ... 0.         0.         0.        ]],discuss,1485
1981,[[0.4472136 0.        0.        ... 0.        0.        0.       ]],agree,1485
1982,[[0. 0. 0. ... 0. 0. 0.]],discuss,1487
1983,[[0. 0. 0. ... 0. 0. 0.]],discuss,1487
1984,[[0. 0. 0. ... 0. 0. 0.]],discuss,1488
1985,[[0. 0. 0. ... 0. 0. 0.]],discuss,1488
1986,[[0. 0. 0. ... 0. 0. 0.]],discuss,1489
1987,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1489
1988,[[0. 0. 0. ... 0. 0. 0.]],agree,1491
1989,[[0. 0. 0. ... 0. 0. 0.]],agree,1491
1990,[[0. 0. 0. ... 0. 0. 0.]],agree,1492
1991,[[0. 0. 0. ... 0. 0. 0.]],disagree,1492
1992,[[0.         0.37796447 0.         ... 0.         0.         0.        ]],unrelated,1494
1993,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1494
1994,[[0. 0. 0. ... 0. 0. 0.]],agree,1496
1995,[[0. 0. 0. ... 0. 0. 0.]],disagree,1496
1996,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1498
1997,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1498
1998,[[0. 0. 0. ... 0. 0. 0.]],disagree,1500
1999,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1500
2000,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],discuss,1501
2001,[[0. 0. 0. ... 0. 0. 0.]],agree,1501
2002,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1502
2003,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1502
2004,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1503
2005,[[0.        0.2236068 0.        ... 0.        0.        0.       ]],unrelated,1503
2006,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,1506
2007,[[0.         0.33333333 0.         ... 0.         0.         0.        ]],unrelated,1506
2008,[[0. 0. 0. ... 0. 0. 0.]],discuss,1507
2009,[[0. 0. 0. ... 0. 0. 0.]],discuss,1507
2010,[[0.         0.40824829 0.         ... 0.         0.         0.        ]],agree,1508
2011,[[0. 0. 0. ... 0. 0. 0.]],agree,1508
2012,[[0.40824829 0.         0.         ... 0.         0.         0.        ]],discuss,1509
2013,[[0.35355339 0.         0.         ... 0.         0.         0.        ]],discuss,1509
2014,[[0. 0. 0. ... 0. 0. 0.]],discuss,1513
2015,[[0. 0. 0. ... 0. 0. 0.]],discuss,1513
2016,[[0. 0. 0. ... 0. 0. 0.]],agree,1515
2017,[[0. 0. 0. ... 0. 0. 0.]],discuss,1515
2018,[[0. 0. 0. ... 0. 0. 0.]],agree,1517
2019,[[0. 0. 0. ... 0. 0. 0.]],agree,1517
2020,[[0. 0. 0. ... 0. 0. 0.]],agree,1518
2021,[[0. 0. 0. ... 0. 0. 0.]],agree,1518
2022,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1519
2023,[[0. 0. 0. ... 0. 0. 0.]],discuss,1519
2024,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1521
2025,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1521
2026,[[0.33333333 0.         0.         ... 0.         0.         0.        ]],discuss,1522
2027,[[0. 0. 0. ... 0. 0. 0.]],discuss,1522
2028,[[0. 0. 0. ... 0. 0. 0.]],agree,1523
2029,[[0. 0. 0. ... 0. 0. 0.]],agree,1523
2030,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1524
2031,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1524
2032,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1528
2033,[[0. 0. 0. ... 0. 0. 0.]],discuss,1528
2034,[[0. 0. 0. ... 0. 0. 0.]],discuss,1529
2035,[[0. 0. 0. ... 0. 0. 0.]],discuss,1529
2036,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1530
2037,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1530
2038,[[0. 0. 0. ... 0. 0. 0.]],disagree,1531
2039,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1531
2040,[[0. 0. 0. ... 0. 0. 0.]],agree,1532
2041,[[0. 0. 0. ... 0. 0. 0.]],agree,1532
2042,[[0. 0. 0. ... 0. 0. 0.]],discuss,1533
2043,[[0. 0. 0. ... 0. 0. 0.]],discuss,1533
2044,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1534
2045,[[0. 0. 0. ... 0. 0. 0.]],discuss,1534
2046,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1535
2047,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1535
2048,[[0.31622777 0.         0.31622777 ... 0.         0.         0.        ]],unrelated,1538
2049,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1538
2050,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1539
2051,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1539
2052,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1540
2053,[[0. 0. 0. ... 0. 0. 0.]],disagree,1540
2054,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1541
2055,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1541
2056,[[0. 0. 0. ... 0. 0. 0.]],discuss,1542
2057,[[0. 0. 0. ... 0. 0. 0.]],discuss,1542
2058,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1543
2059,[[0.31622777 0.         0.         ... 0.         0.         0.        ]],unrelated,1543
2060,[[0. 0. 0. ... 0. 0. 0.]],agree,1544
2061,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1544
2062,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1545
2063,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1545
2064,[[0.         0.         0.35355339 ... 0.         0.         0.        ]],unrelated,1547
2065,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1547
2066,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1549
2067,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1549
2068,[[0. 0. 0. ... 0. 0. 0.]],agree,1551
2069,[[0. 0. 0. ... 0. 0. 0.]],agree,1551
2070,[[0. 0. 0. ... 0. 0. 0.]],discuss,1554
2071,[[0. 0. 0. ... 0. 0. 0.]],agree,1554
2072,[[0.         0.         0.28867513 ... 0.         0.         0.        ]],agree,1555
2073,[[0. 0. 0. ... 0. 0. 0.]],agree,1555
2074,[[0. 0. 0. ... 0. 0. 0.]],discuss,1556
2075,[[0. 0. 0. ... 0. 0. 0.]],discuss,1556
2076,[[0. 0. 0. ... 0. 0. 0.]],agree,1559
2077,[[0. 0. 0. ... 0. 0. 0.]],discuss,1559
2078,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1560
2079,[[0. 0. 0. ... 0. 0. 0.]],discuss,1560
2080,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1562
2081,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1562
2082,[[0. 0. 0. ... 0. 0. 0.]],disagree,1563
2083,[[0. 0. 0. ... 0. 0. 0.]],disagree,1563
2084,[[0. 0. 0. ... 0. 0. 0.]],discuss,1564
2085,[[0. 0. 0. ... 0. 0. 0.]],discuss,1564
2086,[[0.         0.31622777 0.         ... 0.         0.         0.        ]],discuss,1565
2087,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1565
2088,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1567
2089,[[0. 0. 0. ... 0. 0. 0.]],unrelated,1567
